CustomerID,LastPurchaseDate,Recency,Frequency,Monetary
13862,2011-11-21 16:24:00,19,8,2209.36
13863,2011-04-06 10:20:00,248,1,305.78
13865,2011-10-12 13:31:00,59,4,501.56
13866,2011-09-26 14:54:00,75,1,145.67
13867,2011-11-08 15:48:00,32,3,1005.09
13868,2011-12-02 16:32:00,8,2,3192.54
13869,2011-08-08 13:53:00,124,4,3083.65
13870,2011-12-07 13:23:00,3,8,2770.94
13871,2011-11-17 10:49:00,23,13,6403.25
13873,2011-08-12 10:08:00,120,3,389.6
13874,2010-12-16 18:20:00,359,1,540.45
13875,2011-10-17 09:36:00,54,5,1786.79
13876,2011-10-07 10:22:00,64,1,122.7
13877,2011-09-14 15:49:00,87,1,117.24
13878,2011-10-16 12:19:00,55,1,1271.57
13880,2011-11-18 13:44:00,22,13,3219.77
13881,2011-12-06 12:50:00,4,20,17159.52
13882,2011-12-07 11:16:00,3,5,1191.13
13883,2011-11-29 10:45:00,11,5,2674.48
13884,2011-12-02 16:30:00,8,5,787.6
13885,2011-06-03 15:07:00,190,2,506.8
13886,2011-09-29 13:17:00,72,1,243.56
13887,2011-05-19 17:22:00,205,1,349.55
13888,2011-08-12 10:13:00,120,2,595.67
13889,2011-09-08 09:13:00,93,1,416.90000000000003
13890,2011-12-08 15:36:00,2,10,1883.81
13892,2011-11-13 11:50:00,27,4,632.97
13893,2011-02-15 11:30:00,298,1,821.1
13894,2011-11-16 09:44:00,24,3,564.62
13895,2011-11-11 16:57:00,29,4,2593.07
13897,2011-10-20 14:30:00,51,1,311.16
13898,2011-01-18 10:28:00,326,1,155.93
13899,2011-11-23 13:40:00,17,2,388.52
13900,2011-06-09 19:26:00,184,3,740.95
13901,2011-09-28 14:48:00,73,5,2867.2000000000003
13904,2011-11-02 13:41:00,38,2,332.64
13908,2011-09-21 11:49:00,80,4,2369.55
13911,2011-10-13 15:43:00,58,9,2580.91
13914,2011-11-28 10:35:00,12,2,626.45
13917,2011-10-21 09:56:00,50,2,272.04
13918,2011-10-21 12:25:00,50,2,1212.8400000000001
13919,2011-10-11 14:24:00,60,2,384.81
13922,2010-12-23 10:38:00,352,1,172.25
13923,2011-10-17 12:33:00,54,1,351.13
13924,2011-12-08 09:39:00,2,6,1838.8500000000001
13925,2011-09-08 12:47:00,93,4,678.25
13926,2011-11-16 13:16:00,24,1,223.85000000000002
13927,2011-09-26 12:00:00,75,1,348.99
13928,2011-11-29 10:33:00,11,4,464.57
13929,2011-06-23 15:26:00,170,2,842.65
13930,2011-10-13 09:45:00,58,2,337.34
13931,2011-09-05 10:12:00,96,2,1237.53
13932,2011-02-18 12:02:00,295,1,307.4
13933,2011-08-22 14:03:00,110,2,608.79
13934,2011-03-21 08:39:00,264,1,922.1
13936,2011-06-13 08:47:00,180,1,376.58
13937,2011-06-23 16:35:00,170,1,158.85
13938,2011-11-04 14:37:00,36,1,71.66
13939,2011-11-16 13:33:00,24,3,568.55
13940,2011-11-22 15:15:00,18,4,839.14
13941,2011-11-18 09:43:00,22,5,5112.96
13946,2011-09-21 13:33:00,80,3,561.57
13947,2011-10-05 14:42:00,66,1,90.60000000000001
13948,2010-12-14 10:18:00,361,1,102.0
13949,2011-12-07 09:35:00,3,6,2427.32
13950,2011-11-28 14:44:00,12,4,745.0600000000001
13951,2011-06-16 16:43:00,177,3,674.45
13952,2011-05-06 09:00:00,218,2,3251.071
13953,2011-12-02 16:04:00,8,7,3515.68
13954,2011-12-08 12:50:00,2,2,439.92
13955,2011-07-08 17:19:00,155,2,322.96
13956,2011-12-04 13:20:00,6,5,1019.27
13959,2011-09-21 15:06:00,80,3,594.04
13960,2011-11-18 15:27:00,22,2,230.22
13962,2011-11-18 08:47:00,22,2,169.54999999999998
13963,2011-02-04 14:43:00,309,4,664.54
13967,2011-07-17 12:02:00,146,1,80.7
13969,2011-12-02 15:11:00,8,18,9024.17
13971,2011-11-21 12:06:00,19,8,2758.26
13972,2011-09-30 11:54:00,71,2,190.25
13973,2011-02-25 15:21:00,288,1,264.7
13974,2011-10-21 14:41:00,50,1,413.59000000000003
13975,2011-11-08 13:19:00,32,6,2461.2400000000002
13976,2011-05-17 09:13:00,207,1,357.98
13978,2011-11-25 11:36:00,15,2,196.79
13979,2011-09-27 13:32:00,74,1,869.87
13980,2011-10-10 13:34:00,61,1,200.14
13982,2011-10-31 16:24:00,40,4,1871.81
13983,2011-11-10 11:06:00,30,12,2603.43
13984,2011-11-13 12:38:00,27,5,920.51
13985,2011-12-05 17:06:00,5,15,7060.13
13986,2011-11-22 15:00:00,18,1,320.46
13988,2011-11-20 10:15:00,20,6,4147.96
13989,2011-10-05 09:47:00,66,2,1266.08
13990,2011-05-10 15:19:00,214,1,311.3
13991,2011-11-27 16:18:00,13,6,852.88
13992,2011-11-09 15:23:00,31,1,76.8
13993,2011-10-28 09:06:00,43,9,3466.36
13994,2011-12-06 11:05:00,4,6,2274.14
13995,2011-11-24 14:22:00,16,5,1393.69
13999,2011-11-29 13:40:00,11,12,3901.81
14000,2011-05-12 16:50:00,212,1,635.66
14001,2011-10-25 10:31:00,46,3,2043.0800000000002
14002,2011-07-28 15:55:00,135,2,529.73
14004,2011-10-27 14:40:00,44,7,4582.64
14005,2011-11-30 12:41:00,10,5,2874.72
14006,2011-08-16 09:39:00,116,3,962.19
14009,2011-05-25 15:47:00,199,2,695.61
14012,2011-03-07 12:26:00,278,1,328.8
14013,2011-08-21 15:01:00,111,3,473.02
14014,2011-09-23 13:18:00,78,1,505.18
14015,2011-10-18 10:02:00,53,1,917.34
14016,2011-07-01 11:29:00,162,4,4341.21
14019,2011-10-24 10:13:00,47,3,1421.6100000000001
14020,2011-11-23 09:22:00,17,2,642.8
14021,2011-07-07 15:46:00,156,3,631.9
14022,2011-04-28 14:39:00,226,1,440.0
14023,2011-12-02 13:58:00,8,2,584.07
14024,2011-08-10 11:30:00,122,2,327.7
14027,2011-10-10 09:01:00,61,1,104.82
14029,2011-10-07 14:46:00,64,2,467.66
14030,2011-11-21 16:48:00,19,8,2358.84
14031,2011-12-02 17:13:00,8,19,17286.86
14032,2011-12-07 15:23:00,3,11,2975.59
14034,2011-11-17 14:02:00,23,3,648.89
14035,2011-11-11 10:03:00,29,5,1428.02
14036,2011-02-28 09:26:00,285,1,626.65
14037,2011-06-16 13:57:00,177,2,147.20000000000002
14038,2011-09-22 13:37:00,79,3,1560.38
14039,2011-11-06 13:48:00,34,1,152.2
14040,2011-10-30 12:42:00,41,12,3560.32
14041,2011-03-18 13:25:00,267,1,141.41
14044,2011-11-13 12:05:00,27,4,646.42
14045,2011-08-22 15:27:00,110,4,1659.75
14046,2011-02-28 14:48:00,285,1,154.99
14047,2011-12-01 11:43:00,9,5,1308.6100000000001
14048,2011-02-07 14:53:00,306,1,409.93
14049,2011-11-23 12:20:00,17,4,5578.72
14050,2011-11-08 10:00:00,32,2,746.36
14051,2011-12-09 10:20:00,1,23,15610.390000000001
14052,2011-11-20 12:30:00,20,1,225.35999999999999
14053,2011-08-07 14:27:00,125,2,260.25
14054,2011-10-05 15:49:00,66,1,92.46000000000001
14055,2011-08-25 15:04:00,107,1,725.6400000000001
14056,2011-12-08 13:36:00,2,23,8152.71
14057,2011-11-16 10:32:00,24,17,6211.66
14059,2011-03-18 10:06:00,267,1,183.6
14060,2011-12-05 12:29:00,5,19,6140.42
14062,2011-11-30 10:04:00,10,12,10464.85
14064,2011-11-10 13:14:00,30,5,1334.34
14066,2011-03-18 12:21:00,267,1,152.55
14067,2011-10-07 10:21:00,64,2,374.7
14068,2011-01-23 16:02:00,321,1,265.85
14071,2011-12-06 12:27:00,4,8,1437.57
14073,2011-11-07 15:49:00,33,1,151.04
14075,2011-12-05 08:38:00,5,3,942.26
14076,2011-08-02 15:19:00,130,1,118.67
14077,2011-10-30 12:35:00,41,5,499.42
14078,2011-08-30 12:16:00,102,6,1049.37
14079,2011-08-07 12:10:00,125,1,375.1
14080,2011-11-07 11:09:00,33,1,45.599999999999994
14081,2011-02-10 16:17:00,303,2,921.62
14082,2010-12-10 11:02:00,365,1,182.25
14083,2011-12-05 13:14:00,5,9,1002.9
14085,2011-12-07 13:46:00,3,18,4421.29
14087,2011-12-07 12:41:00,3,1,191.47
14088,2011-11-29 16:16:00,11,13,50491.81
14089,2011-10-14 10:38:00,57,1,158.75
14090,2011-01-19 10:51:00,325,1,76.32000000000001
14092,2011-12-02 12:13:00,8,14,4076.9100000000003
14093,2011-11-27 16:27:00,13,1,433.86
14096,2011-12-05 17:17:00,5,17,65164.79
14098,2011-11-03 10:13:00,37,1,147.35
14099,2011-11-23 13:53:00,17,11,3104.17
14100,2011-07-25 11:01:00,138,1,191.95
14101,2011-09-27 12:28:00,74,6,5976.79
14102,2011-12-04 15:38:00,6,5,1105.8799999999999
14104,2011-07-08 12:50:00,155,2,216.21
14105,2011-04-14 17:58:00,240,1,1266.23
14107,2011-10-19 12:12:00,52,7,2703.23
14108,2011-11-09 10:41:00,31,2,597.91
14109,2011-09-28 10:18:00,73,1,144.2
14110,2011-12-06 12:26:00,4,12,5683.15
14111,2011-11-25 13:44:00,15,4,692.85
14112,2011-11-17 12:30:00,23,7,2915.15
14113,2011-12-06 12:18:00,4,4,1840.42
14114,2011-03-11 09:42:00,274,2,386.53
14116,2011-11-20 10:29:00,20,5,1382.74
14117,2011-07-19 09:49:00,144,1,90.0
14121,2011-12-06 12:19:00,4,4,2780.15
14124,2011-09-16 13:32:00,85,1,419.58
14125,2011-11-29 12:47:00,11,3,2720.63
14126,2011-12-02 11:45:00,8,3,706.1300000000001
14127,2011-08-09 10:49:00,123,3,709.71
14128,2011-10-10 12:00:00,61,2,637.5
14129,2011-12-08 11:02:00,2,5,1123.8600000000001
14130,2011-01-24 16:05:00,320,1,480.91
14132,2011-12-07 13:35:00,3,11,3586.03
14133,2011-08-02 11:34:00,130,3,605.64
14135,2011-12-08 11:38:00,2,15,4690.31
14138,2011-12-08 12:44:00,2,2,965.88
14139,2011-10-24 13:34:00,47,1,415.82
14140,2011-12-06 09:05:00,4,2,935.05
14141,2011-12-07 09:53:00,3,4,915.13
14142,2010-12-01 16:33:00,374,1,311.81
14143,2011-07-29 09:48:00,134,1,115.8
14145,2011-10-24 12:10:00,47,4,3742.2
14146,2011-12-01 10:18:00,9,5,4191.0
14147,2011-09-22 18:10:00,79,2,483.4
14148,2011-04-20 12:02:00,234,1,157.2
14149,2011-05-03 09:44:00,221,1,446.62
14150,2011-11-04 10:05:00,36,2,658.64
14152,2011-09-25 12:54:00,76,2,621.29
14154,2011-04-14 16:26:00,240,2,1345.62
14155,2011-03-18 14:13:00,267,1,118.75
14156,2011-11-30 10:54:00,10,55,117210.08
14157,2011-11-20 11:32:00,20,2,424.89000000000004
14158,2011-10-30 15:08:00,41,1,507.65999999999997
14159,2011-11-20 12:36:00,20,11,4630.35
14161,2011-05-08 11:41:00,216,3,1097.6200000000001
14162,2011-06-19 11:36:00,174,2,289.36
14163,2011-09-13 15:18:00,88,4,2445.91
14164,2011-09-30 12:24:00,71,2,1631.77
14165,2011-03-09 12:39:00,276,1,120.44
14167,2011-10-31 14:29:00,40,4,562.59
14171,2011-09-02 16:43:00,99,1,363.79
14173,2011-11-29 11:54:00,11,4,450.84
14174,2011-11-06 13:17:00,34,1,134.46
14175,2011-10-11 11:55:00,60,3,3222.3
14176,2011-02-15 13:12:00,298,4,576.9000000000001
14177,2011-09-14 15:11:00,87,4,549.46
14178,2011-12-01 12:01:00,9,7,1600.26
14179,2011-10-30 12:07:00,41,2,701.57
14180,2011-11-29 10:56:00,11,25,4748.52
14184,2011-10-04 12:43:00,67,1,452.89
14185,2011-01-12 13:52:00,332,1,197.65
14188,2011-11-09 12:45:00,31,6,2054.36
14189,2011-12-07 15:55:00,3,15,4654.08
14191,2011-12-08 09:23:00,2,13,4684.76
14193,2011-10-03 09:34:00,68,2,853.39
14194,2011-12-05 10:38:00,5,21,11349.52
14195,2011-05-22 10:29:00,202,2,1012.0
14196,2011-08-25 10:25:00,107,1,335.52
14198,2011-11-21 16:35:00,19,4,701.4
14199,2011-05-05 13:44:00,219,1,185.39999999999998
14201,2011-10-10 13:27:00,61,7,747.44
14204,2011-12-07 13:38:00,3,1,150.61
14205,2011-11-23 10:55:00,17,2,466.7
14206,2011-04-14 16:38:00,240,1,328.15999999999997
14208,2011-09-06 12:48:00,95,1,151.74
14209,2011-11-29 10:18:00,11,6,2073.43
14210,2011-08-26 12:36:00,106,6,1905.8400000000001
14211,2011-10-17 13:23:00,54,9,2241.1
14212,2011-09-11 12:45:00,90,1,1070.48
14214,2011-11-09 10:31:00,31,5,1004.38
14215,2011-11-28 12:19:00,12,6,1789.72
14216,2011-12-06 14:56:00,4,4,1839.3
14217,2011-12-08 11:53:00,2,17,2004.98
14218,2011-10-28 10:00:00,43,1,169.48000000000002
14219,2011-12-05 16:23:00,5,1,89.94
14220,2011-04-06 13:23:00,248,2,632.4000000000001
14221,2011-10-28 13:42:00,43,9,3432.8
14222,2011-06-15 16:42:00,178,1,683.17
14223,2011-09-08 13:38:00,93,3,991.13
14224,2011-08-21 13:24:00,111,4,1009.73
14226,2011-11-11 11:34:00,29,5,2214.79
14227,2011-11-13 15:48:00,27,10,3350.96
14229,2011-10-19 10:04:00,52,3,1547.2
14231,2011-06-09 11:05:00,184,3,925.71
14232,2011-10-28 11:09:00,43,5,2048.07
14233,2011-10-21 15:54:00,50,4,1462.72
14234,2011-11-17 17:53:00,23,4,754.12
14235,2011-09-25 14:37:00,76,5,3144.86
14236,2011-09-20 09:13:00,81,2,490.86
14237,2010-12-01 13:20:00,374,1,161.0
14238,2011-01-17 14:40:00,327,1,146.85
14239,2011-10-27 14:40:00,44,11,2380.85
14240,2011-11-09 13:45:00,31,2,890.34
14241,2011-06-09 11:46:00,184,1,213.70000000000002
14242,2011-04-19 11:46:00,235,2,280.55
14243,2011-12-01 11:12:00,9,10,2588.77
14245,2011-05-04 08:40:00,220,2,1693.45
14246,2011-08-21 11:50:00,111,3,1474.06
14247,2011-03-06 15:21:00,279,1,136.77
14248,2011-01-25 14:45:00,319,1,302.58
14250,2011-12-02 14:30:00,8,3,1904.05
14251,2011-12-08 08:32:00,2,5,2879.7000000000003
14256,2011-03-24 13:17:00,261,2,969.0600000000001
14257,2011-10-06 16:54:00,65,5,3099.7200000000003
14258,2011-11-30 15:27:00,10,9,12669.98
14259,2011-07-21 10:44:00,142,1,120.0
14261,2011-10-20 10:04:00,51,2,1163.45
14262,2011-12-01 14:17:00,9,8,2618.23
14264,2011-07-08 10:20:00,155,2,333.97
14265,2011-08-22 13:32:00,110,2,530.18
14267,2011-06-30 10:09:00,163,3,1516.24
14270,2011-01-12 09:33:00,332,1,492.65000000000003
14271,2011-04-28 12:47:00,226,1,112.32000000000001
14272,2011-09-27 10:08:00,74,2,437.96
14273,2011-10-19 13:20:00,52,4,559.97
14276,2011-09-02 09:45:00,99,3,1119.74
14277,2011-11-24 15:01:00,16,3,4188.0
14280,2011-05-27 10:37:00,197,1,134.04
14282,2011-12-06 17:04:00,4,15,3701.44
14284,2011-11-09 08:11:00,31,2,595.25
14285,2011-11-18 14:50:00,22,4,1910.01
14286,2011-11-16 10:34:00,24,3,4628.75
14287,2011-12-01 13:25:00,9,3,176.63
14288,2011-05-10 13:22:00,214,1,426.6
14289,2011-12-01 11:44:00,9,6,911.26
14290,2011-11-28 14:02:00,12,5,2314.65
14291,2011-12-08 10:26:00,2,11,3883.25
14292,2011-12-02 11:50:00,8,9,4871.93
14293,2011-12-06 15:17:00,4,4,1046.56
14295,2011-10-30 15:50:00,41,1,166.20000000000002
14297,2011-11-22 09:06:00,18,4,1305.33
14298,2011-12-01 13:12:00,9,44,51527.3
14299,2011-12-01 16:05:00,9,9,3965.62
14300,2011-11-21 08:57:00,19,1,43.2
14301,2011-08-14 15:33:00,118,1,640.14
14304,2011-05-01 11:50:00,223,1,383.45
14305,2011-09-29 15:29:00,72,3,1858.96
14306,2011-10-19 13:23:00,52,2,2093.32
14307,2011-09-12 09:38:00,89,6,2995.7200000000003
14309,2011-12-01 13:33:00,9,9,2352.53
14311,2011-04-11 10:14:00,243,1,310.26
14312,2011-10-24 09:46:00,47,6,1611.5900000000001
14314,2011-08-25 10:39:00,107,1,120.0
14315,2011-10-26 12:06:00,45,6,2481.13
14317,2011-10-06 10:44:00,65,1,508.58
14320,2011-05-17 09:24:00,207,2,477.79
14321,2011-11-29 09:47:00,11,5,1530.75
14323,2011-08-17 11:37:00,115,2,605.0600000000001
14326,2011-04-11 15:04:00,243,1,183.85
14327,2011-06-29 13:58:00,164,1,311.65000000000003
14329,2011-11-22 15:50:00,18,7,4975.24
14331,2011-08-07 13:17:00,125,2,462.66
14332,2011-11-17 11:54:00,23,3,840.21
14333,2011-10-03 10:38:00,68,1,415.2
14334,2011-11-23 10:01:00,17,8,2552.21
14335,2011-11-23 13:41:00,17,2,454.86
14336,2011-11-23 11:40:00,17,4,1614.91
14338,2011-07-01 14:08:00,162,2,588.22
14339,2011-04-11 11:06:00,243,1,309.52000000000004
14340,2011-05-05 09:44:00,219,1,134.7
14341,2011-10-25 15:48:00,46,8,2166.98
14342,2011-11-18 13:21:00,22,4,668.5600000000001
14344,2011-08-04 13:51:00,128,8,889.9300000000001
14345,2011-11-01 09:51:00,39,1,108.98
14346,2011-08-11 09:47:00,121,2,1021.58
14348,2011-03-24 16:23:00,261,1,409.57
14349,2011-11-29 15:39:00,11,1,133.5
14350,2011-03-10 14:14:00,275,1,282.93
14351,2011-06-28 11:56:00,165,1,51.0
14352,2011-07-05 15:41:00,158,4,1078.96
14353,2011-05-08 16:06:00,216,1,90.6
14354,2011-12-04 11:32:00,6,2,163.62
14355,2010-12-09 12:16:00,366,1,174.4
14356,2011-09-21 09:18:00,80,2,701.23
14357,2011-10-27 16:23:00,44,1,225.12
14359,2011-11-20 13:17:00,20,3,912.1800000000001
14360,2011-11-08 09:12:00,32,4,2118.03
14362,2011-11-17 15:08:00,23,1,151.5
14364,2011-08-23 11:01:00,109,8,3717.35
14367,2011-12-01 13:19:00,9,16,9227.82
14368,2011-01-24 09:52:00,320,1,155.0
14371,2011-02-17 16:35:00,296,1,100.5
14373,2010-12-16 15:40:00,359,1,76.55
14375,2011-06-07 13:44:00,186,1,235.56
14377,2011-06-01 13:32:00,192,2,617.05
14379,2011-10-26 16:43:00,45,2,348.1
14381,2011-10-18 17:10:00,53,1,202.68
14382,2011-11-13 16:18:00,27,1,615.49
14383,2011-11-01 15:53:00,39,3,1247.69
14385,2011-11-30 15:36:00,10,3,202.10999999999999
14386,2011-02-16 09:45:00,297,1,142.4
14387,2011-11-07 12:29:00,33,3,1727.6
14388,2011-11-29 13:32:00,11,8,3212.84
14389,2011-10-05 15:17:00,66,2,1043.46
14390,2011-11-29 13:49:00,11,9,4642.57
14393,2011-05-05 18:16:00,219,1,67.95
14395,2011-12-07 14:34:00,3,9,3479.91
14396,2011-10-05 16:09:00,66,2,487.99
14397,2011-12-07 09:22:00,3,19,2612.96
14400,2011-07-13 15:50:00,150,1,574.7
14401,2011-12-05 13:30:00,5,13,4051.48
14403,2011-08-01 12:57:00,131,4,1475.81
14404,2011-11-06 12:30:00,34,6,1449.32
14406,2011-08-12 16:54:00,120,1,156.75
14407,2011-08-24 14:02:00,108,6,2157.73
14408,2011-11-29 11:41:00,11,7,2599.03
14409,2011-09-29 18:18:00,72,6,2059.4500000000003
14410,2011-09-08 15:08:00,93,9,1100.27
14411,2011-02-02 10:56:00,311,1,1063.0
14412,2011-10-28 10:45:00,43,2,770.03
14413,2010-12-12 13:37:00,363,1,121.05
14414,2011-09-09 12:09:00,92,7,1496.98
14415,2011-12-08 14:38:00,2,13,5855.57
14416,2011-11-17 15:22:00,23,2,490.22
14418,2011-12-06 11:39:00,4,3,1937.25
14419,2011-11-29 11:22:00,11,6,1051.79
14420,2011-09-01 18:07:00,100,1,387.52
14421,2011-10-13 13:24:00,58,2,813.11
14422,2011-12-09 11:26:00,1,6,4263.64
14423,2011-05-05 15:12:00,219,1,265.2
14424,2011-11-22 11:48:00,18,1,322.08
14426,2011-11-16 12:25:00,24,10,4481.67
14427,2011-10-20 14:23:00,51,2,363.34000000000003
14428,2011-12-02 13:17:00,8,5,1224.06
14431,2011-02-10 10:40:00,303,1,470.36
14432,2011-11-30 08:04:00,10,6,2248.5
14434,2011-11-18 08:56:00,22,6,1372.8
14436,2011-09-02 10:13:00,99,1,89.06
14437,2010-12-09 09:27:00,366,1,63.0
14438,2011-02-06 14:56:00,307,1,131.9
14439,2011-01-24 11:39:00,320,1,2661.24
14440,2011-12-01 15:42:00,9,5,2357.68
14441,2011-12-09 09:07:00,1,4,1712.89
14442,2011-05-19 11:36:00,205,2,1589.82
14443,2011-10-17 10:10:00,54,4,1420.2
14446,2011-12-09 11:34:00,1,4,1010.35
14447,2011-11-21 08:28:00,19,5,1163.23
14448,2011-11-30 13:50:00,10,2,375.35
14449,2011-11-21 12:06:00,19,4,885.8
14450,2011-06-12 10:46:00,181,3,483.25
14451,2011-10-10 13:38:00,61,2,643.9
14452,2011-11-29 12:06:00,11,2,259.05
14453,2011-06-02 14:15:00,191,1,119.93
14456,2011-12-04 13:59:00,6,9,3017.28
14457,2011-02-02 09:39:00,311,1,113.64
14459,2011-07-07 13:35:00,156,1,1837.92
14460,2011-08-21 14:19:00,111,3,434.34
14461,2011-07-14 17:11:00,149,3,2103.06
14462,2011-10-04 15:55:00,67,11,1980.57
14463,2011-09-02 15:20:00,99,3,529.62
14465,2011-04-07 12:38:00,247,3,1038.44
14466,2011-11-10 14:07:00,30,7,2272.4
14467,2011-11-22 12:48:00,18,4,596.26
14470,2011-11-28 10:31:00,12,2,461.19
14472,2011-08-28 11:01:00,104,8,1852.67
14473,2011-09-26 15:10:00,75,2,234.34
14474,2011-10-24 13:26:00,47,1,547.66
14475,2011-09-29 10:46:00,72,3,925.85
14476,2011-03-27 15:39:00,258,1,193.0
14477,2011-11-20 11:11:00,20,4,1309.6
14479,2011-03-31 09:07:00,254,2,316.25
14480,2011-11-28 16:35:00,12,1,279.05
14481,2011-06-28 10:38:00,165,2,636.51
14482,2011-11-21 13:14:00,19,6,2022.81
14483,2011-03-03 10:26:00,282,1,137.1
14484,2011-10-20 14:11:00,51,1,321.92
14485,2011-11-01 12:25:00,39,1,162.8
14487,2011-11-13 12:17:00,27,6,1165.48
14488,2011-10-03 09:30:00,68,1,1064.28
14489,2011-05-16 14:51:00,208,1,463.38
14491,2011-06-17 15:22:00,176,2,340.93
14493,2011-12-02 16:14:00,8,5,2383.2400000000002
14494,2011-11-14 09:21:00,26,1,139.56
14495,2011-10-20 12:28:00,51,2,123.80000000000001
14496,2011-02-01 09:01:00,312,2,538.8100000000001
14497,2011-02-03 17:01:00,310,1,475.37
14498,2011-10-28 12:09:00,43,5,1957.32
14499,2011-11-13 13:01:00,27,3,808.44
14500,2011-09-12 16:45:00,89,3,356.85
14501,2011-06-09 12:02:00,184,2,251.21
14502,2011-11-20 11:50:00,20,11,2429.83
14503,2011-12-06 13:30:00,4,6,3543.26
14504,2011-10-23 16:00:00,48,4,673.26
14505,2011-11-22 15:45:00,18,8,5859.43
14506,2011-11-22 13:02:00,18,5,1960.65
14507,2011-11-16 12:21:00,24,6,1367.88
14508,2011-11-17 19:48:00,23,2,268.05
14511,2011-11-28 17:05:00,12,5,1314.81
14512,2011-06-05 12:39:00,188,2,275.28
14513,2011-08-31 11:25:00,101,3,455.59000000000003
14514,2011-10-09 16:05:00,62,3,990.2
14515,2011-11-22 11:37:00,18,6,2076.89
14517,2011-11-06 14:20:00,34,2,330.45
14518,2011-10-06 14:43:00,65,1,174.37
14520,2011-12-08 09:46:00,2,2,270.6
14522,2011-11-15 13:24:00,25,4,974.54
14523,2011-08-23 13:13:00,109,1,241.09
14524,2011-11-08 12:29:00,32,9,1843.83
14525,2011-11-20 11:37:00,20,9,4215.9
14527,2011-12-07 12:19:00,3,55,8507.13
14528,2011-11-02 17:09:00,38,1,364.21999999999997
14529,2011-10-10 15:27:00,61,3,578.61
14530,2011-11-14 10:38:00,26,6,2862.11
14532,2011-04-17 13:05:00,237,4,932.85
14533,2011-11-15 12:05:00,25,7,1949.72
14534,2011-12-07 12:19:00,3,18,4397.3
14535,2011-10-10 15:39:00,61,3,2854.84
14536,2011-03-25 12:21:00,260,1,170.95
14537,2011-10-13 10:54:00,58,1,355.56
14538,2011-10-06 10:31:00,65,2,388.25
14539,2011-11-24 09:50:00,16,2,537.48
14540,2011-11-30 10:15:00,10,3,952.66
14541,2011-10-12 10:08:00,59,8,1453.35
14542,2011-06-07 08:19:00,186,1,103.25
14543,2011-11-11 12:45:00,29,16,3599.73
14544,2011-11-15 15:06:00,25,2,2004.3
14546,2011-12-04 13:00:00,6,5,2573.93
14547,2011-12-06 11:06:00,4,8,3974.75
14548,2011-07-12 12:19:00,151,2,652.8
14549,2011-02-01 13:47:00,312,1,289.24
14550,2011-11-29 12:12:00,11,2,757.37
14551,2011-11-21 13:36:00,19,2,186.23
14552,2011-07-11 12:49:00,152,1,164.22
14553,2011-11-20 13:20:00,20,5,859.27
14554,2011-11-29 16:44:00,11,4,2279.4900000000002
14555,2011-10-13 16:24:00,58,2,312.54
14557,2011-09-15 15:48:00,86,1,788.38
14560,2011-12-02 15:22:00,8,22,2237.77
14561,2011-09-25 12:39:00,76,3,1080.76
14562,2011-12-06 11:05:00,4,18,5006.77
14565,2011-09-05 09:07:00,96,4,3099.12
14566,2011-08-21 11:05:00,111,1,1432.0
14567,2011-10-14 10:21:00,57,2,1530.3600000000001
14569,2011-12-08 14:58:00,2,1,227.39
14570,2011-03-04 10:58:00,281,2,218.06
14572,2011-12-06 14:40:00,4,7,2804.54
14573,2011-06-13 11:15:00,180,9,1639.82
14576,2010-12-02 17:51:00,373,1,35.400000000000006
14577,2011-11-27 12:47:00,13,4,859.71
14578,2011-12-06 17:18:00,4,1,168.63
14581,2011-11-23 12:39:00,17,1,138.6
14582,2011-10-30 11:56:00,41,1,114.11
14583,2011-12-04 12:32:00,6,5,986.96
14584,2011-06-23 18:33:00,170,4,1033.06
14585,2011-10-20 14:33:00,51,1,157.05
14586,2011-03-08 10:04:00,277,1,237.35999999999999
14587,2011-11-21 11:34:00,19,9,1580.29
14589,2010-12-03 11:42:00,372,1,39.75
14591,2011-11-24 13:57:00,16,4,1320.21
14592,2011-11-04 16:35:00,36,3,557.94
14593,2011-11-18 12:48:00,22,3,617.15
14594,2011-12-02 13:28:00,8,2,363.33
14595,2011-11-20 12:12:00,20,6,1740.6000000000001
14597,2011-11-28 13:13:00,12,2,866.24
14598,2011-10-26 13:19:00,45,1,221.97
14600,2011-02-07 09:48:00,306,1,393.33000000000004
14601,2011-11-29 09:48:00,11,1,213.96
14603,2011-03-10 10:27:00,275,1,660.0
14606,2011-12-08 19:28:00,2,93,12076.15
14607,2011-11-24 10:35:00,16,14,16209.5
14608,2011-12-05 16:52:00,5,4,1785.15
14609,2011-09-28 12:54:00,73,4,601.56
14616,2011-04-11 09:54:00,243,3,406.08000000000004
14618,2011-11-30 13:45:00,10,3,553.44
14619,2011-04-08 07:37:00,246,1,394.44
14620,2011-05-18 11:58:00,206,2,412.78000000000003
14621,2011-12-08 16:22:00,2,5,1788.3600000000001
14622,2011-06-08 12:42:00,185,1,320.58000000000004
14623,2011-11-07 13:56:00,33,5,886.7
14624,2011-10-13 13:44:00,58,2,225.85
14625,2011-05-27 15:32:00,197,2,899.63
14626,2011-11-16 10:37:00,24,4,2791.27
14628,2011-09-09 14:58:00,92,2,671.96
14629,2011-12-05 16:55:00,5,2,955.26
14631,2011-10-20 11:17:00,51,3,1006.98
14632,2011-03-22 08:49:00,263,1,114.56
