InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,__RawRowID,IsCancellation,IsNegativeQuantity,IsZeroQuantity,IsInvalidQuantity,IsNegativeUnitPrice,IsZeroUnitPrice,IsInvalidUnitPrice,IsInvalidInvoiceDate,IsMissingCustomerID,IsMissingDescription,IsCancellationReturnOrInvalid
C553910,21537,RED RETROSPOT PUDDING BOWL,-1,2011-05-19 19:02:00,4.25,18168,United Kingdom,197482,True,True,False,True,False,False,False,False,False,False,True
C553910,21232,STRAWBERRY CERAMIC TRINKET BOX,-1,2011-05-19 19:02:00,1.25,18168,United Kingdom,197483,True,True,False,True,False,False,False,False,False,False,True
C553910,22064,PINK DOUGHNUT TRINKET POT,-1,2011-05-19 19:02:00,1.65,18168,United Kingdom,197484,True,True,False,True,False,False,False,False,False,False,True
C553914,85066,CREAM SWEETHEART MINI CHEST,-2,2011-05-19 19:50:00,12.75,18109,United Kingdom,197534,True,True,False,True,False,False,False,False,False,False,True
C553914,84279P,CHERRY BLOSSOM  DECORATIVE FLASK,-2,2011-05-19 19:50:00,3.75,18109,United Kingdom,197535,True,True,False,True,False,False,False,False,False,False,True
C553914,84279B,CHERRY BLOSSOM DECORATIVE FLASK,-2,2011-05-19 19:50:00,3.75,18109,United Kingdom,197536,True,True,False,True,False,False,False,False,False,False,True
C553914,22487,WHITE WOOD GARDEN PLANT LADDER,-1,2011-05-19 19:50:00,9.95,18109,United Kingdom,197537,True,True,False,True,False,False,False,False,False,False,True
C553924,22849,BREAD BIN DINER STYLE MINT,-1,2011-05-20 09:34:00,14.95,12476,Germany,197670,True,True,False,True,False,False,False,False,False,False,True
C553924,22847,BREAD BIN DINER STYLE IVORY,-1,2011-05-20 09:34:00,14.95,12476,Germany,197671,True,True,False,True,False,False,False,False,False,False,True
C553998,22847,BREAD BIN DINER STYLE IVORY,-1,2011-05-20 11:50:00,16.95,16618,United Kingdom,198029,True,True,False,True,False,False,False,False,False,False,True
C553999,23169,CLASSIC GLASS COOKIE JAR,-2,2011-05-20 11:52:00,4.15,13408,United Kingdom,198030,True,True,False,True,False,False,False,False,False,False,True
C554001,22488,NATURAL SLATE RECTANGLE CHALKBOARD,-1,2011-05-20 11:54:00,1.65,16818,United Kingdom,198045,True,True,False,True,False,False,False,False,False,False,True
C554002,POST,POSTAGE,-1,2011-05-20 12:09:00,6.5,13692,United Kingdom,198046,True,True,False,True,False,False,False,False,False,False,True
C554004,22138,BAKING SET 9 PIECE RETROSPOT,-2,2011-05-20 12:21:00,4.95,15367,United Kingdom,198052,True,True,False,True,False,False,False,False,False,False,True
C554005,21747,SMALL SKULL WINDMILL,-12,2011-05-20 12:23:00,1.25,15620,United Kingdom,198053,True,True,False,True,False,False,False,False,False,False,True
C554006,22509,SEWING BOX RETROSPOT DESIGN,-12,2011-05-20 12:25:00,14.95,13418,United Kingdom,198054,True,True,False,True,False,False,False,False,False,False,True
C554006,22284,HEN HOUSE DECORATION,-12,2011-05-20 12:25:00,1.65,13418,United Kingdom,198055,True,True,False,True,False,False,False,False,False,False,True
C554006,22508,DOORSTOP RETROSPOT HEART,-12,2011-05-20 12:25:00,3.75,13418,United Kingdom,198056,True,True,False,True,False,False,False,False,False,False,True
C554010,POST,POSTAGE,-1,2011-05-20 12:44:00,75.0,17940,United Kingdom,198092,True,True,False,True,False,False,False,False,False,False,True
C554011,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,-2,2011-05-20 12:55:00,3.75,13151,United Kingdom,198093,True,True,False,True,False,False,False,False,False,False,True
C554012,22139,RETROSPOT TEA SET CERAMIC 11 PC,-2,2011-05-20 12:56:00,4.95,15125,United Kingdom,198094,True,True,False,True,False,False,False,False,False,False,True
C554012,22429,ENAMEL MEASURING JUG CREAM,-2,2011-05-20 12:56:00,4.25,15125,United Kingdom,198095,True,True,False,True,False,False,False,False,False,False,True
554017,22520,,-101,2011-05-20 13:15:00,0.0,,United Kingdom,198214,False,True,False,True,False,True,True,False,True,True,True
554020,22518,,-30,2011-05-20 13:17:00,0.0,,United Kingdom,198242,False,True,False,True,False,True,True,False,True,True,True
554021,20886,,-65,2011-05-20 13:18:00,0.0,,United Kingdom,198243,False,True,False,True,False,True,True,False,True,True,True
554022,20886,,10,2011-05-20 13:19:00,0.0,,United Kingdom,198244,False,False,False,False,False,True,True,False,True,True,True
554023,82613B,,-71,2011-05-20 13:20:00,0.0,,United Kingdom,198245,False,True,False,True,False,True,True,False,True,True,True
554024,20998,,-11,2011-05-20 13:21:00,0.0,,United Kingdom,198246,False,True,False,True,False,True,True,False,True,True,True
C554025,20795,LARGE BLUE PROVENCAL CERAMIC BALL,-5,2011-05-20 13:34:00,2.1,14565,United Kingdom,198253,True,True,False,True,False,False,False,False,False,False,True
C554029,22423,REGENCY CAKESTAND 3 TIER,-1,2011-05-20 13:54:00,12.75,12681,France,198286,True,True,False,True,False,False,False,False,False,False,True
C554029,22303,COFFEE MUG APPLES DESIGN,-2,2011-05-20 13:54:00,2.55,12681,France,198287,True,True,False,True,False,False,False,False,False,False,True
554037,22619,SET OF 6 SOLDIER SKITTLES,80,2011-05-20 14:13:00,0.0,12415,Australia,198383,False,False,False,False,False,True,True,False,False,False,True
C554100,M,Manual,-1,2011-05-22 13:27:00,0.85,15555,United Kingdom,199713,True,True,False,True,False,False,False,False,False,False,True
C554100,15044D,RED PAPER PARASOL,-1,2011-05-22 13:27:00,2.95,15555,United Kingdom,199714,True,True,False,True,False,False,False,False,False,False,True
C554100,21802,CHRISTMAS TREE HEART DECORATION,-1,2011-05-22 13:27:00,0.42,15555,United Kingdom,199715,True,True,False,True,False,False,False,False,False,False,True
C554100,84879,ASSORTED COLOUR BIRD ORNAMENT,-1,2011-05-22 13:27:00,1.69,15555,United Kingdom,199716,True,True,False,True,False,False,False,False,False,False,True
C554100,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,-1,2011-05-22 13:27:00,3.25,15555,United Kingdom,199717,True,True,False,True,False,False,False,False,False,False,True
C554100,20725,LUNCH BAG RED RETROSPOT,-1,2011-05-22 13:27:00,1.65,15555,United Kingdom,199718,True,True,False,True,False,False,False,False,False,False,True
C554100,82482,WOODEN PICTURE FRAME WHITE FINISH,-1,2011-05-22 13:27:00,2.55,15555,United Kingdom,199719,True,True,False,True,False,False,False,False,False,False,True
C554100,22162,HEART GARLAND RUSTIC PADDED,-3,2011-05-22 13:27:00,2.95,15555,United Kingdom,199720,True,True,False,True,False,False,False,False,False,False,True
C554100,22859,EASTER TIN BUNNY BOUQUET,-1,2011-05-22 13:27:00,1.65,15555,United Kingdom,199721,True,True,False,True,False,False,False,False,False,False,True
C554100,22858,EASTER TIN KEEPSAKE,-1,2011-05-22 13:27:00,1.65,15555,United Kingdom,199722,True,True,False,True,False,False,False,False,False,False,True
C554100,16235,RECYCLED PENCIL WITH RABBIT ERASER,-1,2011-05-22 13:27:00,0.21,15555,United Kingdom,199723,True,True,False,True,False,False,False,False,False,False,True
C554127,M,Manual,-96,2011-05-23 09:24:00,5.0,17949,United Kingdom,200351,True,True,False,True,False,False,False,False,False,False,True
554128,84563A,damaged,-4,2011-05-23 09:26:00,0.0,,United Kingdom,200352,False,True,False,True,False,True,True,False,True,False,True
554133,84596J,,-3,2011-05-23 09:46:00,0.0,,United Kingdom,200446,False,True,False,True,False,True,True,False,True,True,True
C554136,84978,HANGING HEART JAR T-LIGHT HOLDER,-1,2011-05-23 10:02:00,1.25,14239,United Kingdom,200472,True,True,False,True,False,False,False,False,False,False,True
C554140,85141,JARDIN ETCHED GLASS FRUITBOWL,-4,2011-05-23 10:34:00,3.95,13004,United Kingdom,200549,True,True,False,True,False,False,False,False,False,False,True
554143,79030G,damages,-413,2011-05-23 10:40:00,0.0,,United Kingdom,200562,False,True,False,True,False,True,True,False,True,False,True
554144,79030D,damages,-664,2011-05-23 10:42:00,0.0,,United Kingdom,200563,False,True,False,True,False,True,True,False,True,False,True
554145,84313C,,-12,2011-05-23 10:43:00,0.0,,United Kingdom,200564,False,True,False,True,False,True,True,False,True,True,True
554148,20966,,1,2011-05-23 10:53:00,0.0,,United Kingdom,200594,False,False,False,False,False,True,True,False,True,True,True
554149,85185D,,1,2011-05-23 10:53:00,0.0,,United Kingdom,200595,False,False,False,False,False,True,True,False,True,True,True
C554150,22763,KEY CABINET MA CAMPAGNE,-1,2011-05-23 11:07:00,9.95,14573,United Kingdom,200739,True,True,False,True,False,False,False,False,False,False,True
C554150,22762,CUPBOARD 3 DRAWER MA CAMPAGNE,-1,2011-05-23 11:07:00,14.95,14573,United Kingdom,200740,True,True,False,True,False,False,False,False,False,False,True
C554150,21042,RED RETROSPOT APRON,-1,2011-05-23 11:07:00,5.95,14573,United Kingdom,200741,True,True,False,True,False,False,False,False,False,False,True
C554152,22933,BAKING MOULD EASTER EGG MILK CHOC,-12,2011-05-23 11:21:00,2.95,18257,United Kingdom,200742,True,True,False,True,False,False,False,False,False,False,True
C554153,21534,DAIRY MAID LARGE MILK JUG,-2,2011-05-23 11:21:00,4.95,16033,United Kingdom,200743,True,True,False,True,False,False,False,False,False,False,True
C554154,M,Manual,-1,2011-05-23 11:24:00,1241.98,12757,Portugal,200744,True,True,False,True,False,False,False,False,False,False,True
C554197,21781,MA CAMPAGNE CUTLERY BOX,-1,2011-05-23 12:14:00,14.95,14573,United Kingdom,201006,True,True,False,True,False,False,False,False,False,False,True
C554203,85132C,CHARLIE AND LOLA FIGURES TINS,-1,2011-05-23 12:14:00,1.95,14573,United Kingdom,201007,True,True,False,True,False,False,False,False,False,False,True
C554210,85132C,CHARLIE AND LOLA FIGURES TINS,-1,2011-05-23 12:16:00,1.95,14573,United Kingdom,201009,True,True,False,True,False,False,False,False,False,False,True
C554266,23199,JUMBO BAG APPLES,-2,2011-05-23 12:48:00,2.08,12474,Germany,201071,True,True,False,True,False,False,False,False,False,False,True
C554266,23126,FELTCRAFT GIRL AMELIE KIT,-1,2011-05-23 12:48:00,4.95,12474,Germany,201072,True,True,False,True,False,False,False,False,False,False,True
C554266,22431,WATERING CAN BLUE ELEPHANT,-1,2011-05-23 12:48:00,1.95,12474,Germany,201073,True,True,False,True,False,False,False,False,False,False,True
C554266,22433,WATERING CAN GREEN DINOSAUR,-1,2011-05-23 12:48:00,1.95,12474,Germany,201074,True,True,False,True,False,False,False,False,False,False,True
C554266,22244,3 HOOK HANGER MAGIC GARDEN,-5,2011-05-23 12:48:00,1.95,12474,Germany,201075,True,True,False,True,False,False,False,False,False,False,True
554267,84313C,,6,2011-05-23 12:56:00,0.0,,United Kingdom,201076,False,False,False,False,False,True,True,False,True,True,True
C554273,22723,SET OF 6 HERB TINS SKETCHBOOK,-1,2011-05-23 13:09:00,3.95,13883,United Kingdom,201154,True,True,False,True,False,False,False,False,False,False,True
554276,22966,,-58,2011-05-23 13:19:00,0.0,,United Kingdom,201252,False,True,False,True,False,True,True,False,True,True,True
554287,22700,smashed,-48,2011-05-23 14:17:00,0.0,,United Kingdom,201488,False,True,False,True,False,True,True,False,True,False,True
554299,20975,,-39,2011-05-23 14:28:00,0.0,,United Kingdom,201551,False,True,False,True,False,True,True,False,True,True,True
C554300,82486,WOOD S/3 CABINET ANT WHITE FINISH,-1,2011-05-23 14:33:00,8.95,13455,United Kingdom,201552,True,True,False,True,False,False,False,False,False,False,True
C554302,M,Manual,-1,2011-05-23 14:50:00,1241.98,12757,Portugal,201554,True,True,False,True,False,False,False,False,False,False,True
C554303,M,Manual,-1,2011-05-23 14:52:00,15.0,12757,Portugal,201555,True,True,False,True,False,False,False,False,False,False,True
C554308,M,Manual,-1,2011-05-23 15:00:00,557.72,12757,Portugal,201575,True,True,False,True,False,False,False,False,False,False,True
554311,84743C,,-16,2011-05-23 15:28:00,0.0,,United Kingdom,201738,False,True,False,True,False,True,True,False,True,True,True
554312,84741C,,-2,2011-05-23 15:28:00,0.0,,United Kingdom,201739,False,True,False,True,False,True,True,False,True,True,True
554313,21144,,-63,2011-05-23 15:28:00,0.0,,United Kingdom,201740,False,True,False,True,False,True,True,False,True,True,True
554314,85195,,-13,2011-05-23 15:29:00,0.0,,United Kingdom,201741,False,True,False,True,False,True,True,False,True,True,True
554316,21195,,-1,2011-05-23 15:29:00,0.0,,United Kingdom,201752,False,True,False,True,False,True,True,False,True,True,True
554317,85198,,-11,2011-05-23 15:29:00,0.0,,United Kingdom,201753,False,True,False,True,False,True,True,False,True,True,True
554318,84535A,,-65,2011-05-23 15:30:00,0.0,,United Kingdom,201754,False,True,False,True,False,True,True,False,True,True,True
554319,47574B,,-13,2011-05-23 15:31:00,0.0,,United Kingdom,201755,False,True,False,True,False,True,True,False,True,True,True
554320,16053,,-102,2011-05-23 15:32:00,0.0,,United Kingdom,201756,False,True,False,True,False,True,True,False,True,True,True
554321,16244B,,-5,2011-05-23 15:32:00,0.0,,United Kingdom,201757,False,True,False,True,False,True,True,False,True,True,True
554328,21609,,-46,2011-05-23 16:49:00,0.0,,United Kingdom,201841,False,True,False,True,False,True,True,False,True,True,True
C554330,22072,RED RETROSPOT TEA CUP AND SAUCER,-3,2011-05-23 17:08:00,3.75,12749,United Kingdom,201853,True,True,False,True,False,False,False,False,False,False,True
C554330,22637,PIGGY BANK RETROSPOT,-2,2011-05-23 17:08:00,2.55,12749,United Kingdom,201854,True,True,False,True,False,False,False,False,False,False,True
C554330,23174,REGENCY SUGAR BOWL GREEN,-1,2011-05-23 17:08:00,4.15,12749,United Kingdom,201855,True,True,False,True,False,False,False,False,False,False,True
C554330,23170,REGENCY TEA PLATE ROSES,-1,2011-05-23 17:08:00,1.65,12749,United Kingdom,201856,True,True,False,True,False,False,False,False,False,False,True
C554330,22767,TRIPLE PHOTO FRAME CORNICE,-1,2011-05-23 17:08:00,9.95,12749,United Kingdom,201857,True,True,False,True,False,False,False,False,False,False,True
C554330,22697,GREEN REGENCY TEACUP AND SAUCER,-1,2011-05-23 17:08:00,2.95,12749,United Kingdom,201858,True,True,False,True,False,False,False,False,False,False,True
C554330,22423,REGENCY CAKESTAND 3 TIER,-1,2011-05-23 17:08:00,12.75,12749,United Kingdom,201859,True,True,False,True,False,False,False,False,False,False,True
C554330,21843,RED RETROSPOT CAKE STAND,-1,2011-05-23 17:08:00,10.95,12749,United Kingdom,201860,True,True,False,True,False,False,False,False,False,False,True
C554330,21735,TWO DOOR CURIO CABINET,-1,2011-05-23 17:08:00,12.75,12749,United Kingdom,201861,True,True,False,True,False,False,False,False,False,False,True
C554330,21535,RED RETROSPOT SMALL MILK JUG,-1,2011-05-23 17:08:00,2.55,12749,United Kingdom,201862,True,True,False,True,False,False,False,False,False,False,True
C554330,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,-1,2011-05-23 17:08:00,2.95,12749,United Kingdom,201863,True,True,False,True,False,False,False,False,False,False,True
C554331,22847,BREAD BIN DINER STYLE IVORY,-2,2011-05-23 17:13:00,14.95,16523,United Kingdom,201864,True,True,False,True,False,False,False,False,False,False,True
C554332,23167,SMALL CERAMIC TOP STORAGE JAR,-1,2011-05-23 17:14:00,0.83,14009,United Kingdom,201865,True,True,False,True,False,False,False,False,False,False,True
C554332,22967,SET 3 SONG BIRD PAPER EGGS ASSORTED,-3,2011-05-23 17:14:00,2.95,14009,United Kingdom,201866,True,True,False,True,False,False,False,False,False,False,True
C554333,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-3,2011-05-23 17:15:00,2.95,13310,United Kingdom,201867,True,True,False,True,False,False,False,False,False,False,True
C554333,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,-2,2011-05-23 17:15:00,0.85,13310,United Kingdom,201868,True,True,False,True,False,False,False,False,False,False,True
C554334,22427,ENAMEL FLOWER JUG CREAM,-3,2011-05-23 17:16:00,5.95,13089,United Kingdom,201869,True,True,False,True,False,False,False,False,False,False,True
C554335,23002,TRAVEL CARD WALLET SKULLS,-3,2011-05-23 17:18:00,0.42,15201,United Kingdom,201870,True,True,False,True,False,False,False,False,False,False,True
C554335,22994,TRAVEL CARD WALLET RETROSPOT,-1,2011-05-23 17:18:00,0.42,15201,United Kingdom,201871,True,True,False,True,False,False,False,False,False,False,True
C554335,21154,RED RETROSPOT OVEN GLOVE,-1,2011-05-23 17:18:00,1.25,15201,United Kingdom,201872,True,True,False,True,False,False,False,False,False,False,True
C554336,23199,JUMBO BAG APPLES,-2,2011-05-23 17:20:00,2.08,12474,Germany,201873,True,True,False,True,False,False,False,False,False,False,True
C554336,23126,FELTCRAFT GIRL AMELIE KIT,-1,2011-05-23 17:20:00,4.95,12474,Germany,201874,True,True,False,True,False,False,False,False,False,False,True
C554336,22431,WATERING CAN BLUE ELEPHANT,-1,2011-05-23 17:20:00,1.95,12474,Germany,201875,True,True,False,True,False,False,False,False,False,False,True
C554336,22433,WATERING CAN GREEN DINOSAUR,-1,2011-05-23 17:20:00,1.95,12474,Germany,201876,True,True,False,True,False,False,False,False,False,False,True
C554338,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,-2,2011-05-23 17:29:00,2.95,14038,United Kingdom,201889,True,True,False,True,False,False,False,False,False,False,True
C554339,22625,RED KITCHEN SCALES,-1,2011-05-23 17:39:00,8.5,15128,United Kingdom,201890,True,True,False,True,False,False,False,False,False,False,True
C554340,22960,JAM MAKING SET WITH JARS,-3,2011-05-23 17:40:00,3.75,17017,United Kingdom,201891,True,True,False,True,False,False,False,False,False,False,True
C554340,20979,36 PENCILS TUBE RED RETROSPOT,-16,2011-05-23 17:40:00,1.25,17017,United Kingdom,201892,True,True,False,True,False,False,False,False,False,False,True
C554341,22927,GREEN GIANT GARDEN THERMOMETER,-1,2011-05-23 17:41:00,5.95,15630,United Kingdom,201893,True,True,False,True,False,False,False,False,False,False,True
C554342,22728,ALARM CLOCK BAKELIKE PINK,-1,2011-05-23 17:42:00,3.75,16912,United Kingdom,201894,True,True,False,True,False,False,False,False,False,False,True
C554343,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,-2,2011-05-23 17:43:00,0.85,14859,United Kingdom,201895,True,True,False,True,False,False,False,False,False,False,True
C554344,22064,PINK DOUGHNUT TRINKET POT,-1,2011-05-23 17:44:00,1.65,14032,United Kingdom,201896,True,True,False,True,False,False,False,False,False,False,True
C554344,22421,LIPSTICK PEN FUSCHIA,-2,2011-05-23 17:44:00,0.42,14032,United Kingdom,201897,True,True,False,True,False,False,False,False,False,False,True
C554345,22729,ALARM CLOCK BAKELIKE ORANGE,-1,2011-05-23 17:47:00,3.75,13767,United Kingdom,201898,True,True,False,True,False,False,False,False,False,False,True
C554345,22730,ALARM CLOCK BAKELIKE IVORY,-2,2011-05-23 17:47:00,3.75,13767,United Kingdom,201899,True,True,False,True,False,False,False,False,False,False,True
C554346,23173,REGENCY TEAPOT ROSES,-1,2011-05-23 17:48:00,9.95,18260,United Kingdom,201900,True,True,False,True,False,False,False,False,False,False,True
C554346,23118,PARISIENNE JEWELLERY DRAWER,-1,2011-05-23 17:48:00,7.5,18260,United Kingdom,201901,True,True,False,True,False,False,False,False,False,False,True
C554346,23111,PARISIENNE SEWING BOX,-1,2011-05-23 17:48:00,12.5,18260,United Kingdom,201902,True,True,False,True,False,False,False,False,False,False,True
554352,22720,,4,2011-05-24 08:57:00,0.0,,United Kingdom,202022,False,False,False,False,False,True,True,False,True,True,True
554360,22524,,-13,2011-05-24 09:59:00,0.0,,United Kingdom,202089,False,True,False,True,False,True,True,False,True,True,True
C554361,21246,RED RETROSPOT BIG BOWL,-1,2011-05-24 10:15:00,4.95,17811,United Kingdom,202090,True,True,False,True,False,False,False,False,False,False,True
C554373,22371,AIRLINE BAG VINTAGE TOKYO 78,-2,2011-05-24 11:23:00,3.75,16998,United Kingdom,202229,True,True,False,True,False,False,False,False,False,False,True
C554374,22900,SET 2 TEA TOWELS I LOVE LONDON,-6,2011-05-24 11:27:00,3.25,15128,United Kingdom,202230,True,True,False,True,False,False,False,False,False,False,True
C554374,22666,RECIPE BOX PANTRY YELLOW DESIGN,-1,2011-05-24 11:27:00,2.95,15128,United Kingdom,202231,True,True,False,True,False,False,False,False,False,False,True
554377,79164,,47,2011-05-24 11:34:00,0.0,,United Kingdom,202328,False,False,False,False,False,True,True,False,True,True,True
554378,20975,,3,2011-05-24 11:35:00,0.0,,United Kingdom,202329,False,False,False,False,False,True,True,False,True,True,True
554432,85132A,damaged,-97,2011-05-24 12:16:00,0.0,,United Kingdom,202495,False,True,False,True,False,True,True,False,True,False,True
C554477,85099B,JUMBO BAG RED RETROSPOT,-1,2011-05-24 12:44:00,2.08,16086,United Kingdom,202540,True,True,False,True,False,False,False,False,False,False,True
C554486,82483,WOOD 2 DRAWER CABINET WHITE FINISH,-1,2011-05-24 13:25:00,6.95,13168,United Kingdom,202568,True,True,False,True,False,False,False,False,False,False,True
C554486,82582,AREA PATROLLED METAL SIGN,-1,2011-05-24 13:25:00,2.1,13168,United Kingdom,202569,True,True,False,True,False,False,False,False,False,False,True
554488,84913A,,-75,2011-05-24 13:35:00,0.0,,United Kingdom,202599,False,True,False,True,False,True,True,False,True,True,True
C554493,84616,SILVER ROCCOCO CHANDELIER,-1,2011-05-24 13:59:00,29.95,16818,United Kingdom,202691,True,True,False,True,False,False,False,False,False,False,True
C554516,D,Discount,-1,2011-05-24 16:50:00,13.88,14527,United Kingdom,203526,True,True,False,True,False,False,False,False,False,False,True
C554517,21232,STRAWBERRY CERAMIC TRINKET BOX,-4,2011-05-24 16:55:00,1.25,15434,United Kingdom,203527,True,True,False,True,False,False,False,False,False,False,True
C554517,23118,PARISIENNE JEWELLERY DRAWER,-2,2011-05-24 16:55:00,7.5,15434,United Kingdom,203528,True,True,False,True,False,False,False,False,False,False,True
C554517,23110,PARISIENNE KEY CABINET,-2,2011-05-24 16:55:00,5.75,15434,United Kingdom,203529,True,True,False,True,False,False,False,False,False,False,True
C554517,23111,PARISIENNE SEWING BOX,-1,2011-05-24 16:55:00,12.5,15434,United Kingdom,203530,True,True,False,True,False,False,False,False,False,False,True
C554518,23168,CLASSIC CAFE SUGAR DISPENSER,-3,2011-05-24 16:58:00,1.25,16592,United Kingdom,203531,True,True,False,True,False,False,False,False,False,False,True
C554518,22464,HANGING METAL HEART LANTERN,-3,2011-05-24 16:58:00,1.65,16592,United Kingdom,203532,True,True,False,True,False,False,False,False,False,False,True
C554519,85099B,JUMBO BAG RED RETROSPOT,-1,2011-05-24 16:59:00,2.08,13549,United Kingdom,203533,True,True,False,True,False,False,False,False,False,False,True
C554521,22848,BREAD BIN DINER STYLE PINK,-1,2011-05-24 17:11:00,16.95,14407,United Kingdom,203582,True,True,False,True,False,False,False,False,False,False,True
C554522,22892,SET OF SALT AND PEPPER TOADSTOOLS,-5,2011-05-24 17:12:00,1.25,18223,United Kingdom,203583,True,True,False,True,False,False,False,False,False,False,True
C554523,37449,CERAMIC CAKE STAND + HANGING CAKES,-2,2011-05-24 17:17:00,8.5,12863,United Kingdom,203584,True,True,False,True,False,False,False,False,False,False,True
C554525,21658,GLASS  BEURRE DISH,-1,2011-05-24 17:19:00,3.95,15093,United Kingdom,203586,True,True,False,True,False,False,False,False,False,False,True
C554527,23167,SMALL CERAMIC TOP STORAGE JAR,-21,2011-05-24 17:25:00,0.69,15251,United Kingdom,203624,True,True,False,True,False,False,False,False,False,False,True
C554527,23166,MEDIUM CERAMIC TOP STORAGE JAR,-9,2011-05-24 17:25:00,1.04,15251,United Kingdom,203625,True,True,False,True,False,False,False,False,False,False,True
C554527,23165,LARGE CERAMIC TOP STORAGE JAR,-18,2011-05-24 17:25:00,1.45,15251,United Kingdom,203626,True,True,False,True,False,False,False,False,False,False,True
C554528,23110,PARISIENNE KEY CABINET,-4,2011-05-24 17:26:00,5.75,14217,United Kingdom,203627,True,True,False,True,False,False,False,False,False,False,True
C554529,23174,REGENCY SUGAR BOWL GREEN,-1,2011-05-24 17:27:00,4.15,14226,United Kingdom,203628,True,True,False,True,False,False,False,False,False,False,True
C554529,23075,PARLOUR CERAMIC WALL HOOK,-1,2011-05-24 17:27:00,4.15,14226,United Kingdom,203629,True,True,False,True,False,False,False,False,False,False,True
C554530,22502,PICNIC BASKET WICKER SMALL,-1,2011-05-24 17:28:00,5.95,15596,United Kingdom,203630,True,True,False,True,False,False,False,False,False,False,True
C554530,21843,RED RETROSPOT CAKE STAND,-1,2011-05-24 17:28:00,10.95,15596,United Kingdom,203631,True,True,False,True,False,False,False,False,False,False,True
C554531,72741,GRAND CHOCOLATECANDLE,-2,2011-05-24 17:30:00,1.45,12463,Belgium,203632,True,True,False,True,False,False,False,False,False,False,True
C554531,21494,ROTATING LEAVES T-LIGHT HOLDER,-2,2011-05-24 17:30:00,1.25,12463,Belgium,203633,True,True,False,True,False,False,False,False,False,False,True
C554532,47566,PARTY BUNTING,-4,2011-05-24 17:32:00,4.95,14194,United Kingdom,203634,True,True,False,True,False,False,False,False,False,False,True
C554532,23201,JUMBO BAG ALPHABET,-1,2011-05-24 17:32:00,2.08,14194,United Kingdom,203635,True,True,False,True,False,False,False,False,False,False,True
C554532,23205,CHARLOTTE BAG VINTAGE ALPHABET,-1,2011-05-24 17:32:00,0.85,14194,United Kingdom,203636,True,True,False,True,False,False,False,False,False,False,True
C554532,23146,TRIPLE HOOK ANTIQUE IVORY ROSE,-1,2011-05-24 17:32:00,3.29,14194,United Kingdom,203637,True,True,False,True,False,False,False,False,False,False,True
C554533,21260,FIRST AID TIN,-40,2011-05-24 17:33:00,3.25,16923,United Kingdom,203638,True,True,False,True,False,False,False,False,False,False,True
C554535,M,Manual,-1,2011-05-24 17:36:00,60.0,17940,United Kingdom,203640,True,True,False,True,False,False,False,False,False,False,True
C554536,22467,GUMBALL COAT RACK,-1,2011-05-24 17:38:00,2.1,16705,United Kingdom,203641,True,True,False,True,False,False,False,False,False,False,True
C554537,22061,LARGE CAKE STAND  HANGING STRAWBERY,-1,2011-05-24 17:45:00,9.95,16057,United Kingdom,203642,True,True,False,True,False,False,False,False,False,False,True
C554537,21876,POTTERING MUG,-12,2011-05-24 17:45:00,1.25,16057,United Kingdom,203643,True,True,False,True,False,False,False,False,False,False,True
C554539,23111,PARISIENNE SEWING BOX,-1,2011-05-24 17:47:00,12.5,14911,EIRE,203646,True,True,False,True,False,False,False,False,False,False,True
C554539,85159B,"WHITE TEA,COFFEE,SUGAR JARS",-4,2011-05-24 17:47:00,1.95,14911,EIRE,203647,True,True,False,True,False,False,False,False,False,False,True
C554540,23167,SMALL CERAMIC TOP STORAGE JAR,-3,2011-05-24 17:49:00,0.69,15125,United Kingdom,203648,True,True,False,True,False,False,False,False,False,False,True
C554540,23165,LARGE CERAMIC TOP STORAGE JAR,-1,2011-05-24 17:49:00,1.45,15125,United Kingdom,203649,True,True,False,True,False,False,False,False,False,False,True
C554540,23142,IVORY WIRE KITCHEN ORGANISER,-1,2011-05-24 17:49:00,9.15,15125,United Kingdom,203650,True,True,False,True,False,False,False,False,False,False,True
C554540,22847,BREAD BIN DINER STYLE IVORY,-2,2011-05-24 17:49:00,14.95,15125,United Kingdom,203651,True,True,False,True,False,False,False,False,False,False,True
C554541,22461,SAVOY ART DECO CLOCK,-3,2011-05-24 17:50:00,10.95,13078,United Kingdom,203652,True,True,False,True,False,False,False,False,False,False,True
C554544,M,Manual,-1,2011-05-25 09:34:00,102.64,,United Kingdom,203682,True,True,False,True,False,False,False,False,True,False,True
554550,47566B,incorrectly credited C550456 see 47,1300,2011-05-25 09:57:00,0.0,,United Kingdom,203751,False,False,False,False,False,True,True,False,True,False,True
554551,47566B,reverse previous adjustment,-1300,2011-05-25 09:58:00,0.0,,United Kingdom,203752,False,True,False,True,False,True,True,False,True,False,True
