CustomerID,LastPurchaseDate,Recency,Frequency,Monetary,Recency_Outlier,Frequency_Outlier,Monetary_Outlier,Any_RFM_Outlier,R_Score,F_Score,M_Score,RFM_Score_String,RFM_TotalScore
15547,2011-12-02 12:52:00,8,14,4910.6,False,True,True,True,5,5,5,555,15
15549,2011-09-23 16:22:00,78,3,1681.46,False,False,False,False,2,3,4,234,9
15550,2011-12-05 15:38:00,5,4,575.63,False,False,False,False,5,4,3,543,12
15551,2011-11-03 12:37:00,37,1,436.06,False,False,False,False,3,1,2,312,6
15552,2011-05-06 14:47:00,218,1,90.12,False,False,False,False,1,1,1,111,3
15553,2011-10-10 14:02:00,61,1,428.93,False,False,False,False,3,1,2,312,6
15554,2011-03-07 09:00:00,278,1,217.2,False,False,False,False,1,1,1,111,3
15555,2011-11-27 16:19:00,13,16,4794.86,False,True,True,True,5,5,5,555,15
15556,2011-11-15 16:08:00,25,1,279.77,False,False,False,False,4,1,2,412,7
15557,2011-11-11 12:46:00,29,1,468.91,False,False,False,False,4,1,2,412,7
15561,2011-11-28 11:07:00,12,4,800.5899999999999,False,False,False,False,5,4,3,543,12
15562,2010-12-23 09:55:00,352,1,134.55,True,False,False,True,1,1,1,111,3
15563,2011-11-17 14:50:00,23,4,1400.44,False,False,False,False,4,4,4,444,12
15565,2011-10-20 14:33:00,51,2,173.16000000000003,False,False,False,False,3,3,1,331,7
15567,2011-11-21 10:48:00,19,1,186.01,False,False,False,False,4,1,1,411,6
15568,2011-12-07 11:27:00,3,3,758.29,False,False,False,False,5,3,3,533,11
15569,2011-08-28 10:15:00,104,5,1375.71,False,False,False,False,2,4,4,244,10
15570,2011-12-02 14:47:00,8,12,4148.82,False,True,True,True,5,5,5,555,15
15571,2011-11-28 10:02:00,12,4,650.4300000000001,False,False,False,False,5,4,3,543,12
15572,2011-12-05 10:09:00,5,7,2533.42,False,False,False,False,5,5,5,555,15
15573,2011-11-08 11:38:00,32,2,591.1899999999999,False,False,False,False,4,3,3,433,10
15574,2011-06-15 12:01:00,178,4,675.64,False,False,False,False,2,4,3,243,9
15576,2011-11-02 12:03:00,38,1,921.37,False,False,False,False,3,1,3,313,7
15577,2011-07-11 17:03:00,152,3,258.88,False,False,False,False,2,3,2,232,7
15578,2011-06-30 13:03:00,163,1,127.1,False,False,False,False,2,1,1,211,4
15579,2011-10-02 12:45:00,69,2,327.6,False,False,False,False,3,3,2,332,8
15581,2011-08-11 09:38:00,121,13,3675.77,False,True,False,True,2,5,5,255,12
15582,2011-11-15 09:55:00,25,3,682.9100000000001,False,False,False,False,4,3,3,433,10
15584,2011-11-16 10:55:00,24,4,720.86,False,False,False,False,4,4,3,443,11
15585,2011-06-16 08:38:00,177,1,455.3,False,False,False,False,2,1,2,212,5
15587,2011-10-20 13:37:00,51,4,913.68,False,False,False,False,3,4,3,343,10
15589,2011-03-29 09:54:00,256,3,478.53,False,False,False,False,1,3,2,132,6
15592,2011-10-24 08:59:00,47,1,388.58,False,False,False,False,3,1,2,312,6
15593,2011-09-30 11:46:00,71,1,199.8,False,False,False,False,3,1,1,311,5
15594,2011-11-24 08:53:00,16,5,1771.78,False,False,False,False,4,4,4,444,12
15596,2011-08-31 10:55:00,101,5,1406.59,False,False,False,False,2,4,4,244,10
15597,2011-11-04 13:26:00,36,1,324.57,False,False,False,False,3,1,2,312,6
15598,2011-10-17 16:04:00,54,1,240.68,False,False,False,False,3,1,1,311,5
15599,2011-11-13 11:44:00,27,2,761.74,False,False,False,False,4,3,3,433,10
15601,2011-11-28 15:15:00,12,14,6776.56,False,True,True,True,5,5,5,555,15
15602,2011-12-01 14:14:00,9,9,1297.8700000000001,False,False,False,False,5,5,4,554,14
15603,2011-09-22 10:04:00,79,1,48.480000000000004,False,False,False,False,2,1,1,211,4
15604,2011-10-18 14:47:00,53,1,216.39000000000001,False,False,False,False,3,1,1,311,5
15605,2011-11-03 14:17:00,37,5,1198.23,False,False,False,False,3,4,4,344,11
15606,2011-10-09 15:47:00,62,9,2920.16,False,False,False,False,3,5,5,355,13
15607,2011-01-07 12:44:00,337,1,104.76,True,False,False,True,1,1,1,111,3
15608,2011-11-11 13:20:00,29,4,1093.68,False,False,False,False,4,4,4,444,12
15609,2011-06-08 13:00:00,185,1,298.48,False,False,False,False,1,1,2,112,4
15610,2011-10-19 10:36:00,52,1,112.46000000000001,False,False,False,False,3,1,1,311,5
15611,2011-11-30 12:36:00,10,13,1591.45,False,True,False,True,5,5,4,554,14
15612,2011-11-03 14:52:00,37,2,195.15,False,False,False,False,3,3,1,331,7
15615,2011-11-29 14:42:00,11,23,10399.74,False,True,True,True,5,5,5,555,15
15618,2011-11-07 08:34:00,33,4,776.851,False,False,False,False,4,4,3,443,11
15619,2011-11-29 08:14:00,11,1,336.4,False,False,False,False,5,1,2,512,8
15620,2011-10-14 12:41:00,57,3,1553.18,False,False,False,False,3,3,4,334,10
15621,2011-12-05 14:01:00,5,4,1293.03,False,False,False,False,5,4,4,544,13
15622,2011-10-27 16:44:00,44,9,3709.56,False,False,True,True,3,5,5,355,13
15623,2011-07-21 17:26:00,142,1,301.03000000000003,False,False,False,False,2,1,2,212,5
15624,2011-08-15 11:38:00,117,4,588.13,False,False,False,False,2,4,3,243,9
15625,2011-08-28 10:21:00,104,4,1534.26,False,False,False,False,2,4,4,244,10
15626,2011-09-26 10:03:00,75,2,675.8,False,False,False,False,2,3,3,233,8
15628,2011-12-05 10:24:00,5,9,2870.2400000000002,False,False,False,False,5,5,5,555,15
15630,2011-10-25 15:36:00,46,2,1186.35,False,False,False,False,3,3,4,334,10
15632,2011-11-24 09:51:00,16,8,3285.31,False,False,False,False,4,5,5,455,14
15634,2011-11-22 16:28:00,18,1,243.55,False,False,False,False,4,1,1,411,6
15636,2011-09-11 11:17:00,90,2,724.76,False,False,False,False,2,3,3,233,8
15637,2011-10-18 08:28:00,53,1,223.36,False,False,False,False,3,1,1,311,5
15639,2011-07-28 14:30:00,135,1,425.32,False,False,False,False,2,1,2,212,5
15640,2011-12-05 14:35:00,5,15,12416.11,False,True,True,True,5,5,5,555,15
15641,2011-08-26 14:04:00,106,4,1887.2,False,False,False,False,2,4,4,244,10
15643,2011-06-01 07:38:00,192,3,664.0,False,False,False,False,1,3,3,133,7
15644,2011-06-26 14:54:00,167,4,803.54,False,False,False,False,2,4,3,243,9
15645,2011-11-21 11:55:00,19,1,612.01,False,False,False,False,4,1,3,413,8
15646,2011-07-05 09:53:00,158,3,447.64000000000004,False,False,False,False,2,3,2,232,7
15648,2011-05-19 15:53:00,205,2,639.5,False,False,False,False,1,3,3,133,7
15649,2011-01-07 13:34:00,337,2,816.0,True,False,False,True,1,3,3,133,7
15651,2011-11-03 08:41:00,37,3,646.3,False,False,False,False,3,3,3,333,9
15652,2011-09-09 14:22:00,92,1,337.74,False,False,False,False,2,1,2,212,5
15653,2011-09-08 10:49:00,93,2,877.44,False,False,False,False,2,3,3,233,8
15654,2011-11-30 13:08:00,10,2,922.53,False,False,False,False,5,3,3,533,11
15655,2011-04-10 15:25:00,244,1,560.6700000000001,False,False,False,False,1,1,3,113,5
15656,2011-10-25 14:56:00,46,4,748.5,False,False,False,False,3,4,3,343,10
15657,2011-11-17 12:19:00,23,1,30.0,False,False,False,False,4,1,1,411,6
15658,2011-06-02 15:22:00,191,5,1024.1000000000001,False,False,False,False,1,4,4,144,9
15659,2011-10-27 09:23:00,44,1,306.45,False,False,False,False,3,1,2,312,6
15660,2011-11-14 16:58:00,26,9,1600.86,False,False,False,False,4,5,4,454,13
15661,2011-01-26 13:56:00,318,2,309.8,False,False,False,False,1,3,2,132,6
15663,2011-08-25 15:50:00,107,1,138.14,False,False,False,False,2,1,1,211,4
15664,2011-10-20 10:57:00,51,1,386.43,False,False,False,False,3,1,2,312,6
15665,2011-06-24 14:57:00,169,2,2222.21,False,False,False,False,2,3,5,235,10
15667,2011-10-31 10:56:00,40,1,301.32000000000005,False,False,False,False,3,1,2,312,6
15668,2011-05-06 10:39:00,218,1,76.32000000000001,False,False,False,False,1,1,1,111,3
15669,2011-10-30 16:03:00,41,4,684.34,False,False,False,False,3,4,3,343,10
15670,2011-02-16 10:50:00,297,1,173.05,False,False,False,False,1,1,1,111,3
15671,2011-11-21 12:43:00,19,7,2657.13,False,False,False,False,4,5,5,455,14
15673,2011-09-12 16:12:00,89,4,2726.23,False,False,False,False,2,4,5,245,11
15674,2011-09-27 15:17:00,74,5,2446.6,False,False,False,False,2,4,5,245,11
15675,2011-09-19 13:48:00,82,3,323.69,False,False,False,False,2,3,2,232,7
15676,2011-11-21 12:40:00,19,3,3435.76,False,False,False,False,4,3,5,435,12
15677,2011-10-21 15:36:00,50,1,657.23,False,False,False,False,3,1,3,313,7
15678,2011-10-18 09:25:00,53,1,352.7,False,False,False,False,3,1,2,312,6
15679,2011-11-15 16:19:00,25,4,781.28,False,False,False,False,4,4,3,443,11
15680,2011-11-30 13:46:00,10,3,1333.68,False,False,False,False,5,3,4,534,12
15681,2011-11-14 16:30:00,26,5,1426.16,False,False,False,False,4,4,4,444,12
15683,2011-08-14 12:56:00,118,1,193.75,False,False,False,False,2,1,1,211,4
15687,2011-12-01 08:33:00,9,9,2993.1,False,False,False,False,5,5,5,555,15
15689,2011-08-12 09:37:00,120,2,254.1,False,False,False,False,2,3,2,232,7
15690,2011-12-05 15:59:00,5,2,239.76,False,False,False,False,5,3,1,531,9
15691,2011-04-01 15:13:00,253,1,136.8,False,False,False,False,1,1,1,111,3
15692,2011-11-11 14:12:00,29,1,191.04,False,False,False,False,4,1,1,411,6
15694,2011-12-09 09:44:00,1,14,6479.4,False,True,True,True,5,5,5,555,15
15695,2011-03-18 08:32:00,267,2,409.98,False,False,False,False,1,3,2,132,6
15696,2011-11-06 14:02:00,34,8,2711.11,False,False,False,False,3,5,5,355,13
15699,2011-11-22 08:26:00,18,1,309.65,False,False,False,False,4,1,2,412,7
15700,2011-06-20 16:53:00,173,2,696.68,False,False,False,False,2,3,3,233,8
15701,2011-12-07 14:39:00,3,4,1529.0,False,False,False,False,5,4,4,544,13
15703,2011-03-20 10:51:00,265,1,211.5,False,False,False,False,1,1,1,111,3
15704,2011-07-22 13:35:00,141,4,2293.62,False,False,False,False,2,4,5,245,11
15705,2011-05-22 15:37:00,202,1,143.1,False,False,False,False,1,1,1,111,3
15706,2011-10-07 10:09:00,64,4,1060.56,False,False,False,False,3,4,4,344,11
15707,2011-11-04 14:35:00,36,4,916.98,False,False,False,False,3,4,3,343,10
15708,2011-10-30 10:54:00,41,7,3235.25,False,False,False,False,3,5,5,355,13
15709,2011-03-01 10:38:00,284,1,133.25,False,False,False,False,1,1,1,111,3
15712,2011-11-30 14:09:00,10,5,1072.3600000000001,False,False,False,False,5,4,4,544,13
15713,2011-07-19 13:34:00,144,2,356.7,False,False,False,False,2,3,2,232,7
15714,2011-11-28 11:26:00,12,2,330.03000000000003,False,False,False,False,5,3,2,532,10
15716,2011-07-17 11:59:00,146,4,1101.11,False,False,False,False,2,4,4,244,10
15717,2011-04-19 13:21:00,235,1,150.3,False,False,False,False,1,1,1,111,3
15719,2011-11-07 12:29:00,33,13,5030.07,False,True,True,True,4,5,5,455,14
15720,2011-11-15 14:48:00,25,1,598.73,False,False,False,False,4,1,3,413,8
15721,2011-11-28 12:14:00,12,1,471.40000000000003,False,False,False,False,5,1,2,512,8
15722,2011-11-04 11:43:00,36,5,2211.21,False,False,False,False,3,4,5,345,12
15723,2010-12-10 11:12:00,365,1,190.70000000000002,True,False,False,True,1,1,1,111,3
15724,2011-05-22 14:40:00,202,2,218.25,False,False,False,False,1,3,1,131,5
15725,2011-11-24 14:51:00,16,1,415.25,False,False,False,False,4,1,2,412,7
15727,2011-11-23 12:36:00,17,7,5159.06,False,False,True,True,4,5,5,455,14
15729,2011-05-11 12:36:00,213,1,85.0,False,False,False,False,1,1,1,111,3
15730,2011-10-05 12:31:00,66,3,1120.88,False,False,False,False,3,3,4,334,10
15732,2011-05-11 14:24:00,213,2,294.12,False,False,False,False,1,3,2,132,6
15733,2011-03-02 09:05:00,283,1,162.3,False,False,False,False,1,1,1,111,3
15734,2011-08-17 10:50:00,115,2,1339.45,False,False,False,False,2,3,4,234,9
15737,2011-11-25 11:21:00,15,8,1188.1200000000001,False,False,False,False,4,5,4,454,13
15738,2011-11-21 08:26:00,19,16,4812.42,False,True,True,True,4,5,5,455,14
15739,2011-10-04 13:42:00,67,1,449.12,False,False,False,False,3,1,2,312,6
15740,2011-10-21 14:29:00,50,1,154.88,False,False,False,False,3,1,1,311,5
15743,2011-11-23 17:19:00,17,4,775.96,False,False,False,False,4,4,3,443,11
15744,2011-09-23 09:52:00,78,1,34.8,False,False,False,False,2,1,1,211,4
15745,2011-11-20 13:45:00,20,4,1094.5900000000001,False,False,False,False,4,4,4,444,12
15746,2011-07-28 15:21:00,135,1,196.88,False,False,False,False,2,1,1,211,4
15747,2011-11-27 12:26:00,13,3,946.64,False,False,False,False,5,3,4,534,12
15748,2011-10-30 12:51:00,41,1,144.36,False,False,False,False,3,1,1,311,5
15749,2011-04-18 13:20:00,236,3,44534.3,False,False,True,True,1,3,5,135,9
15750,2011-12-07 12:34:00,3,8,2463.05,False,False,False,False,5,5,5,555,15
15752,2011-10-31 11:37:00,40,7,2626.6,False,False,False,False,3,5,5,355,13
15753,2011-02-08 12:41:00,305,1,79.2,False,False,False,False,1,2,1,121,4
15754,2011-10-19 14:40:00,52,3,458.57,False,False,False,False,3,3,2,332,8
15755,2011-11-29 14:57:00,11,6,2364.25,False,False,False,False,5,5,5,555,15
15756,2011-10-09 13:30:00,62,4,528.01,False,False,False,False,3,4,3,343,10
15757,2011-10-05 12:14:00,66,2,714.42,False,False,False,False,3,3,3,333,9
15758,2011-11-15 10:48:00,25,1,205.25,False,False,False,False,4,2,1,421,7
15759,2011-05-05 15:13:00,219,3,253.04000000000002,False,False,False,False,1,4,2,142,7
15762,2011-10-05 16:15:00,66,2,583.75,False,False,False,False,3,3,3,333,9
15763,2011-11-08 09:44:00,32,2,1086.92,False,False,False,False,4,3,4,434,11
15764,2011-09-12 17:58:00,89,6,3279.9700000000003,False,False,False,False,2,5,5,255,12
15766,2011-10-06 17:03:00,65,1,315.06,False,False,False,False,3,2,2,322,7
15768,2011-08-16 10:48:00,116,3,621.83,False,False,False,False,2,4,3,243,9
15769,2011-12-02 13:52:00,8,26,56252.72,False,True,True,True,5,5,5,555,15
15773,2011-12-04 12:48:00,6,1,635.6800000000001,False,False,False,False,5,2,3,523,10
15774,2011-10-02 12:04:00,69,1,270.8,False,False,False,False,3,2,2,322,7
15775,2011-04-08 12:56:00,246,1,104.9,False,False,False,False,1,2,1,121,4
15776,2011-07-29 13:46:00,134,1,241.62,False,False,False,False,2,2,1,221,5
15777,2011-04-12 16:43:00,242,4,1047.1100000000001,False,False,False,False,1,4,4,144,9
15780,2011-06-09 12:01:00,184,3,475.28000000000003,False,False,False,False,1,4,2,142,7
15781,2011-11-14 14:57:00,26,3,345.46000000000004,False,False,False,False,4,4,2,442,10
15782,2011-11-30 10:49:00,10,3,2614.74,False,False,False,False,5,4,5,545,14
15783,2011-11-29 09:50:00,11,1,246.3,False,False,False,False,5,2,1,521,8
15785,2011-11-07 11:33:00,33,5,2328.9700000000003,False,False,False,False,4,4,5,445,13
15786,2011-10-24 14:13:00,47,3,4919.0,False,False,True,True,3,4,5,345,12
15787,2011-11-13 14:55:00,27,3,933.26,False,False,False,False,4,4,4,444,12
15789,2010-12-16 14:35:00,359,1,351.3,True,False,False,True,1,2,2,122,5
15790,2011-11-29 14:53:00,11,1,218.75,False,False,False,False,5,2,1,521,8
15791,2011-10-27 10:14:00,44,2,1612.69,False,False,False,False,3,3,4,334,10
15793,2011-11-25 09:31:00,15,3,965.61,False,False,False,False,4,4,4,444,12
15795,2011-07-13 10:43:00,150,1,610.01,False,False,False,False,2,2,3,223,7
15796,2011-12-08 19:55:00,2,8,2708.61,False,False,False,False,5,5,5,555,15
15797,2011-08-18 17:04:00,114,4,2207.4,False,False,False,False,2,4,5,245,11
15799,2011-09-25 12:46:00,76,3,884.14,False,False,False,False,2,4,3,243,9
15800,2011-08-24 14:23:00,108,2,696.89,False,False,False,False,2,3,3,233,8
15801,2011-10-24 13:52:00,47,3,1063.95,False,False,False,False,3,4,4,344,11
15802,2011-07-20 11:38:00,143,1,451.42,False,False,False,False,2,2,2,222,6
15803,2011-10-19 14:56:00,52,1,415.82000000000005,False,False,False,False,3,2,2,322,7
15804,2011-12-09 12:31:00,1,13,4206.39,False,True,True,True,5,5,5,555,15
15805,2011-11-16 16:32:00,24,17,5488.18,False,True,True,True,4,5,5,455,14
15806,2011-10-24 14:35:00,47,3,784.58,False,False,False,False,3,4,3,343,10
15807,2011-10-20 14:10:00,51,3,903.9,False,False,False,False,3,4,3,343,10
15808,2011-02-06 14:33:00,307,4,3651.27,False,False,False,False,1,4,5,145,10
15809,2011-11-03 16:40:00,37,5,515.77,False,False,False,False,3,4,3,343,10
15810,2011-09-22 09:38:00,79,4,1391.98,False,False,False,False,2,4,4,244,10
15811,2011-11-17 15:31:00,23,6,2218.62,False,False,False,False,4,5,5,455,14
15812,2011-08-24 14:19:00,108,5,1801.14,False,False,False,False,2,4,4,244,10
15813,2011-05-16 08:13:00,208,2,1303.9099999999999,False,False,False,False,1,3,4,134,8
15814,2011-11-23 08:17:00,17,4,1945.3300000000002,False,False,False,False,4,4,4,444,12
15815,2011-10-07 12:42:00,64,5,2100.6,False,False,False,False,3,4,5,345,12
15819,2011-10-21 14:50:00,50,4,1905.45,False,False,False,False,3,4,4,344,11
15820,2011-01-24 12:00:00,320,1,206.98,False,False,False,False,1,2,1,121,4
15821,2011-10-26 15:48:00,45,2,570.96,False,False,False,False,3,3,3,333,9
15822,2011-12-06 14:50:00,4,2,885.47,False,False,False,False,5,3,3,533,11
15823,2010-12-02 15:08:00,373,1,15.0,True,False,False,True,1,2,1,121,4
15825,2011-06-20 13:27:00,173,1,532.94,False,False,False,False,2,2,3,223,7
15826,2011-10-14 16:05:00,57,3,1654.31,False,False,False,False,3,4,4,344,11
15827,2011-09-27 15:35:00,74,14,1836.09,False,True,False,True,2,5,4,254,11
15829,2011-09-01 16:45:00,100,2,636.14,False,False,False,False,2,3,3,233,8
15830,2011-11-02 10:40:00,38,1,576.0,False,False,False,False,3,2,3,323,8
15831,2011-10-12 13:14:00,59,3,794.64,False,False,False,False,3,4,3,343,10
15832,2011-03-30 15:29:00,255,1,836.79,False,False,False,False,1,2,3,123,6
15834,2011-09-30 14:41:00,71,4,2225.15,False,False,False,False,3,4,5,345,12
15835,2011-10-26 15:47:00,45,4,954.09,False,False,False,False,3,4,4,344,11
15836,2011-10-20 17:13:00,51,1,137.37,False,False,False,False,3,2,1,321,6
15837,2011-10-06 09:01:00,65,1,391.98,False,False,False,False,3,2,2,322,7
15838,2011-11-28 14:00:00,12,19,33643.08,False,True,True,True,5,5,5,555,15
15839,2011-11-06 13:54:00,34,3,1048.49,False,False,False,False,3,4,4,344,11
15840,2011-10-12 09:08:00,59,2,355.56,False,False,False,False,3,3,2,332,8
15841,2011-09-28 12:15:00,73,4,1224.06,False,False,False,False,2,4,4,244,10
15843,2011-02-09 10:19:00,304,1,118.95,False,False,False,False,1,2,1,121,4
15844,2011-10-24 15:19:00,47,1,130.73999999999998,False,False,False,False,3,2,1,321,6
15845,2011-11-22 09:42:00,18,8,3711.77,False,False,True,True,4,5,5,455,14
15847,2011-11-01 14:41:00,39,2,389.27,False,False,False,False,3,3,2,332,8
15850,2011-11-20 14:14:00,20,2,234.88,False,False,False,False,4,3,1,431,8
15852,2011-06-06 11:22:00,187,2,160.71,False,False,False,False,1,3,1,131,5
15853,2011-10-19 10:38:00,52,1,110.8,False,False,False,False,3,2,1,321,6
15854,2011-12-05 13:39:00,5,12,2969.12,False,True,False,True,5,5,5,555,15
15855,2011-07-26 10:20:00,137,5,712.24,False,False,False,False,2,4,3,243,9
15856,2011-12-05 17:09:00,5,27,16143.64,False,True,True,True,5,5,5,555,15
15857,2011-11-21 12:18:00,19,1,297.0,False,False,False,False,4,2,2,422,8
15858,2011-11-24 12:48:00,16,5,1427.57,False,False,False,False,4,4,4,444,12
15860,2011-10-30 11:25:00,41,8,965.16,False,False,False,False,3,5,4,354,12
15861,2011-11-27 15:59:00,13,8,3146.92,False,False,False,False,5,5,5,555,15
15862,2011-12-01 13:28:00,9,4,832.88,False,False,False,False,5,4,3,543,12
15863,2011-11-14 12:49:00,26,2,68.84,False,False,False,False,4,3,1,431,8
15864,2011-11-17 13:32:00,23,6,1936.32,False,False,False,False,4,5,4,454,13
15865,2011-10-30 12:43:00,41,3,895.13,False,False,False,False,3,4,3,343,10
15866,2011-08-30 14:09:00,102,1,211.89,False,False,False,False,2,2,1,221,5
15867,2011-12-04 13:32:00,6,15,3810.14,False,True,True,True,5,5,5,555,15
15869,2011-03-07 17:23:00,278,2,149.64,False,False,False,False,1,3,1,131,5
15870,2011-11-07 10:58:00,33,1,351.44,False,False,False,False,4,2,2,422,8
15872,2011-11-25 11:55:00,15,2,316.25,False,False,False,False,4,3,2,432,9
15874,2011-10-07 12:31:00,64,7,4405.88,False,False,True,True,3,5,5,355,13
15877,2011-12-08 11:53:00,2,2,490.33,False,False,False,False,5,3,3,533,11
15880,2010-12-05 13:00:00,370,1,329.03,True,False,False,True,1,2,2,122,5
15881,2011-01-31 16:59:00,313,5,501.39,False,False,False,False,1,4,3,143,8
15882,2011-05-25 11:35:00,199,4,516.36,False,False,False,False,1,4,3,143,8
15883,2011-12-07 17:05:00,3,2,396.48,False,False,False,False,5,3,2,532,10
15885,2011-09-08 10:43:00,93,3,379.35,False,False,False,False,2,4,2,242,8
15886,2011-10-10 14:25:00,61,1,181.09,False,False,False,False,3,2,1,321,6
15888,2011-09-20 12:30:00,81,1,168.31,False,False,False,False,2,2,1,221,5
15889,2011-07-06 11:10:00,157,2,420.07,False,False,False,False,2,3,2,232,7
15891,2011-04-27 12:35:00,227,1,511.68,False,False,False,False,1,2,3,123,6
15894,2011-03-31 13:50:00,254,2,258.25,False,False,False,False,1,3,2,132,6
15895,2011-07-13 10:27:00,150,1,179.17,False,False,False,False,2,2,1,221,5
15897,2011-05-29 13:50:00,195,2,208.59,False,False,False,False,1,3,1,131,5
15898,2011-12-08 15:23:00,2,5,1383.83,False,False,False,False,5,4,4,544,13
15899,2010-12-06 10:36:00,369,1,56.25,True,False,False,True,1,2,1,121,4
15900,2011-11-16 12:19:00,24,1,337.28000000000003,False,False,False,False,4,2,2,422,8
15901,2011-11-23 12:43:00,17,3,351.73,False,False,False,False,4,4,2,442,10
15903,2011-11-30 08:08:00,10,7,5126.76,False,False,True,True,5,5,5,555,15
15904,2011-12-01 14:50:00,9,1,164.68,False,False,False,False,5,2,1,521,8
15906,2011-11-20 12:24:00,20,7,1567.69,False,False,False,False,4,5,4,454,13
15907,2011-12-06 12:21:00,4,3,882.72,False,False,False,False,5,4,3,543,12
15909,2011-06-19 10:38:00,174,1,191.94,False,False,False,False,2,2,1,221,5
15910,2011-12-09 10:51:00,1,8,1228.88,False,False,False,False,5,5,4,554,14
15912,2011-06-14 14:29:00,179,2,264.62,False,False,False,False,2,3,2,232,7
15916,2011-11-23 13:46:00,17,8,1502.8600000000001,False,False,False,False,4,5,4,454,13
15917,2011-04-06 10:40:00,248,1,123.1,False,False,False,False,1,2,1,121,4
15918,2011-06-02 11:42:00,191,2,334.23,False,False,False,False,1,3,2,132,6
15919,2011-11-20 11:28:00,20,2,525.69,False,False,False,False,4,3,3,433,10
15920,2011-07-08 15:31:00,155,4,167.5,False,False,False,False,2,4,1,241,7
15921,2011-06-20 11:03:00,173,1,323.03000000000003,False,False,False,False,2,2,2,222,6
15922,2010-12-01 13:51:00,374,1,369.5,True,False,False,True,1,2,2,122,5
15923,2010-12-02 12:16:00,373,1,127.08,True,False,False,True,1,2,1,121,4
15925,2011-05-29 15:35:00,195,1,207.15,False,False,False,False,1,2,1,121,4
15930,2011-10-03 14:52:00,68,1,426.63,False,False,False,False,3,2,2,322,7
15932,2011-12-05 17:13:00,5,8,2495.87,False,False,False,False,5,5,5,555,15
15933,2011-11-18 13:14:00,22,3,1107.46,False,False,False,False,4,4,4,444,12
15935,2011-04-14 13:27:00,240,2,416.86,False,False,False,False,1,3,2,132,6
15937,2011-10-06 15:48:00,65,1,145.35000000000002,False,False,False,False,3,2,1,321,6
15938,2011-08-19 12:56:00,113,5,404.58000000000004,False,False,False,False,2,4,2,242,8
15939,2011-09-11 11:30:00,90,15,6115.01,False,True,True,True,2,5,5,255,12
15940,2011-02-01 16:18:00,312,1,35.8,False,False,False,False,1,2,1,121,4
15942,2011-07-29 09:01:00,134,1,337.44,False,False,False,False,2,2,2,222,6
15944,2011-03-08 10:33:00,277,1,325.1,False,False,False,False,1,2,2,122,5
15945,2010-12-09 13:14:00,366,1,181.0,True,False,False,True,1,2,1,121,4
15947,2011-09-18 10:46:00,83,1,1708.24,False,False,False,False,2,2,4,224,8
15948,2011-12-01 15:32:00,9,2,955.24,False,False,False,False,5,3,4,534,12
15949,2011-11-23 09:09:00,17,2,364.72,False,False,False,False,4,3,2,432,9
15950,2011-11-08 11:09:00,32,4,1744.71,False,False,False,False,4,4,4,444,12
15951,2011-12-01 08:34:00,9,2,708.22,False,False,False,False,5,3,3,533,11
15952,2011-11-06 11:18:00,34,4,781.91,False,False,False,False,3,4,3,343,10
15953,2011-11-24 15:32:00,16,8,1657.28,False,False,False,False,4,5,4,454,13
15955,2011-11-15 14:15:00,25,14,4416.26,False,True,True,True,4,5,5,455,14
15957,2011-11-08 12:14:00,32,1,428.89,False,False,False,False,4,2,2,422,8
15958,2011-09-26 13:41:00,75,1,104.35,False,False,False,False,2,2,1,221,5
15963,2011-11-20 11:33:00,20,2,470.76,False,False,False,False,4,3,2,432,9
15965,2011-11-22 16:44:00,18,4,808.87,False,False,False,False,4,4,3,443,11
15967,2011-11-16 15:41:00,24,2,397.68,False,False,False,False,4,3,2,432,9
15969,2011-12-07 11:06:00,3,3,666.1,False,False,False,False,5,4,3,543,12
15970,2011-02-09 12:08:00,304,1,314.09999999999997,False,False,False,False,1,2,2,122,5
15971,2011-11-22 12:50:00,18,12,4199.85,False,True,True,True,4,5,5,455,14
15973,2010-12-08 11:42:00,367,1,307.82000000000005,True,False,False,True,1,2,2,122,5
15974,2011-10-31 13:13:00,40,7,3442.15,False,False,False,False,3,5,5,355,13
15975,2011-09-16 13:33:00,85,1,371.01,False,False,False,False,2,2,2,222,6
15976,2011-06-27 13:00:00,166,2,427.64,False,False,False,False,2,3,2,232,7
15977,2011-11-22 13:29:00,18,2,1054.73,False,False,False,False,4,3,4,434,11
15978,2011-09-23 15:21:00,78,1,1098.78,False,False,False,False,2,2,4,224,8
15980,2011-09-12 09:41:00,89,3,2398.86,False,False,False,False,2,4,5,245,11
15981,2011-11-15 08:00:00,25,8,3408.48,False,False,False,False,4,5,5,455,14
15983,2011-11-17 17:34:00,23,4,1465.12,False,False,False,False,4,4,4,444,12
15984,2011-12-07 12:16:00,3,10,2780.63,False,False,False,False,5,5,5,555,15
15985,2011-08-08 16:31:00,124,2,1142.42,False,False,False,False,2,3,4,234,9
15986,2011-11-09 15:17:00,31,1,168.12,False,False,False,False,4,2,1,421,7
15987,2011-11-27 15:38:00,13,7,1432.77,False,False,False,False,5,5,4,554,14
15988,2011-11-20 13:23:00,20,1,156.78,False,False,False,False,4,2,1,421,7
15990,2011-10-26 15:58:00,45,2,792.11,False,False,False,False,3,3,3,333,9
15992,2011-12-06 11:00:00,4,1,41.989999999999995,False,False,False,False,5,2,1,521,8
15993,2011-12-01 10:45:00,9,7,2777.67,False,False,False,False,5,5,5,555,15
